arr,value,id,account_id,source,closed_date,start_date,end_date,cancellation_date,original_end_date,number_of_licenses,type,industry
2272.64,1650,a1d2o00000Wc4BLAAZ,0010Y00000V1ZQcQAN,salesforce,2021-02-23,2021-02-23,2021-11-14,,2021-11-14,1,Additional User,Property services company
1425.04,2213.7,a1d7U000000PoGPQA0,0010Y00000V1ZQcQAN,salesforce,2022-04-27,2022-04-27,2023-11-14,,2023-11-14,2,Additional User,Property services company
2040.57,1666,a1d1n00000ErZKkAAN,0010Y00000V1ZQcQAN,salesforce,2020-01-23,2020-01-22,2020-11-14,,2020-11-14,1,Additional User,Property services company
2000,1605.48,a1d090000002DgFAAU,0010Y00000V1ZQcQAN,salesforce,2023-01-26,2023-01-26,2023-11-14,,2023-11-14,1,Additional User,Property services company
2045.52,269,a1d2o00000WVk4SAAT,0010Y00000V1ZQcQAN,salesforce,2020-09-28,2020-09-28,2020-11-14,,2020-11-14,1,Additional User,Property services company
1750,1750,a1d1n00000ErZIiAAN,0010Y00000V1ZQcQAN,salesforce,2018-03-21,2018-03-21,2019-03-20,,2019-03-20,1,Additional User,Property services company
1968.61,329,a1d2o00000YYzETAA1,0010Y00000V1ZQcQAN,salesforce,2021-09-15,2021-09-15,2021-11-14,,2021-11-14,1,Additional User,Property services company
2214.15,1650,a1d2o00000Wc3lOAAR,0010Y00000V1ZQcQAN,salesforce,2021-02-16,2021-02-16,2021-11-14,,2021-11-14,1,Additional User,Property services company
1750,1750,a1d2o00000Wc9ahAAB,0010Y00000V1ZQcQAN,salesforce,,2017-11-28,2018-11-27,,2018-11-27,1,Additional User,Property services company
1976.11,1700,a1d1n00000ErZJnAAN,0010Y00000V1ZQcQAN,salesforce,2020-01-06,2020-01-06,2020-11-14,,2020-11-14,1,Additional User,Property services company
3992.87,6136.99,a1d7U000000PqReQAK,0010Y00000V1ZQcQAN,salesforce,2022-05-03,2022-05-03,2023-11-14,,2023-11-14,2,Additional User,Property services company
1983.7,1000,a1d1n00000ErX6UAAV,0010Y00000V1ZQcQAN,salesforce,2020-05-18,2020-05-15,2020-11-14,,2020-11-14,1,Additional User,Property services company
1986.11,2350.68,a1d7U000000QqaeQAC,0010Y00000V1ZQcQAN,salesforce,2022-09-09,2022-09-09,2023-11-14,,2023-11-14,1,Additional User,Property services company
1986.64,2443.84,a1d7U000000QiHUQA0,0010Y00000V1ZQcQAN,salesforce,2022-08-24,2022-08-23,2023-11-14,,2023-11-14,1,Additional User,Property services company
24000,24000,a1d1n00000ErZKKAA3,0010Y00000V1ZQcQAN,salesforce,2018-11-15,2018-11-15,2019-11-14,,2019-11-14,12,New Business,Property services company
54000,54000,a1d1n00000ErZKmAAN,0010Y00000V1ZQcQAN,salesforce,2019-11-25,2019-11-15,2020-11-14,,2020-11-14,27,Renewal,Property services company
18001.04,8532,a1d2o00000Wxj24AAB,0010Y00000V1ZQcQAN,salesforce,2021-05-26,2021-05-26,2021-11-14,,2021-11-14,9,Additional User,Property services company
68200,68200,a1d2o00000Wbzf6AAB,0010Y00000V1ZQcQAN,salesforce,2021-01-04,2020-11-15,2021-11-14,,2021-11-14,31,Renewal,Property services company
7948.55,13545.2,a1d7U000000PShrQAG,0010Y00000V1ZQcQAN,salesforce,2022-03-03,2022-03-03,2023-11-14,,2023-11-14,4,Additional User,Property services company
16116.86,8787,a1d2o00000Wc8Y2AAJ,0010Y00000V1ZQcQAN,salesforce,2021-04-30,2021-04-30,2021-11-14,,2021-11-14,8,Additional User,Property services company
22000,22000,a1d1n00000ErZKLAA3,0010Y00000V1ZQcQAN,salesforce,2018-11-15,2018-11-15,2019-11-14,,2019-11-14,11,New Business,Property services company
137825,275650,a1d7U000000PAyfQAG,0010Y00000V1ZQcQAN,salesforce,2021-12-15,2021-11-15,2023-11-14,,2023-11-14,71,Renewal,Property services company
11500,11500,a1d1n00000ErZGCAA3,0010Y00000V1ZQcQAN,salesforce,2017-10-23,2017-10-16,2018-10-15,,2018-10-15,5,New Business,Property services company
5000,5000,a1d09000000pnuSAAQ,0010Y00000V1ZRzQAN,salesforce,2023-04-27,2023-05-27,2024-05-26,,2024-05-26,1,Renewal,Residential developer
5000,5000,a1d1n00000ErZc6AAF,0010Y00000V1ZRzQAN,salesforce,2020-02-29,2020-02-28,2020-07-02,2020-07-02,2021-02-27,1,Renewal,Residential developer
5000,5000,a1d7U000000QPyZQAW,0010Y00000V1ZRzQAN,salesforce,2022-07-15,2022-05-27,2023-05-26,,2023-05-26,1,Renewal,Residential developer
4500,4500,a1d1n00000ErZYwAAN,0010Y00000V1ZRzQAN,salesforce,2019-02-28,2019-02-28,2020-02-27,,2020-02-27,1,Renewal,Residential developer
3500,3500,a1d1n00000ErZTRAA3,0010Y00000V1ZRzQAN,salesforce,2018-02-28,2018-02-28,2019-02-27,,2019-02-27,1,New Business,Residential developer
5000,5000,a1d2o00000WzCdsAAF,0010Y00000V1ZRzQAN,salesforce,2021-05-26,2021-05-27,2022-05-26,,2022-05-26,1,Renewal,Residential developer
5000,5000,a1d2o00000Wc9aiAAB,0010Y00000V1ZWGQA3,salesforce,,2017-07-11,2018-07-10,,2018-07-10,1,New Business,Residential developer
3024.59,1010.96,a1d090000002Ni3AAE,0010Y00000VF3GtQAL,salesforce,2023-04-04,2023-04-04,2023-08-03,,2023-08-03,1,Additional User,Residential developer
3110.8,3000,a1d7U000000Qf2lQAC,0010Y00000VF3GtQAL,salesforce,2022-08-17,2022-08-17,2023-08-03,,2023-08-03,1,Additional User,Residential developer
2920,296,a1d7U000000QFpcQAG,0010Y00000VF3GtQAL,salesforce,2022-06-28,2022-06-28,2022-08-03,,2022-08-03,1,Additional User,Residential developer
5700,11400,a1d1n00000FdLXxAAN,0010Y00000VF3GtQAL,salesforce,2020-07-23,2020-08-03,2022-08-03,,2022-08-03,1,Renewal,Residential developer
7500,7500,a1d1n00000ErZFfAAN,0010Y00000VF3GtQAL,salesforce,2017-06-30,2017-08-07,2018-08-06,,2018-08-06,2,New Business,Residential developer
12500,12500,a1d1n00000ErZMhAAN,0010Y00000VF3GtQAL,salesforce,2018-08-03,2018-08-03,2019-08-02,,2019-08-02,5,Renewal,Residential developer
10000,10000,a1d7U000000QZGSQA4,0010Y00000VF3GtQAL,salesforce,2022-08-04,2022-08-04,2023-08-03,,2023-08-03,3,Renewal,Residential developer
12500,12500,a1d1n00000ErZMNAA3,0010Y00000VF3GtQAL,salesforce,2019-08-03,2019-08-03,2020-08-02,,2020-08-02,5,Renewal,Residential developer
9000,9000,a1d1n00000ErZPDAA3,0010Y00000VF5DQQA1,salesforce,2020-02-01,2020-02-01,2021-01-31,,2021-01-31,3,Renewal,Residential developer
10000,10000,a1d090000002CSRAA2,0010Y00000VF5DQQA1,salesforce,2023-01-16,2023-02-01,2024-01-31,,2024-01-31,3,Renewal,Residential developer
10000,10000,a1d2o00000Wc2ZuAAJ,0010Y00000VF5DQQA1,salesforce,2021-02-02,2021-02-01,2022-01-31,,2022-01-31,3,Renewal,Residential developer
10000,10000,a1d7U000000PDnLQAW,0010Y00000VF5DQQA1,salesforce,2022-01-24,2022-02-01,2023-01-31,,2023-01-31,3,Renewal,Residential developer
6923.08,7500,a1d1n00000ErZMuAAN,0010Y00000VF5DQQA1,salesforce,2019-01-22,2019-01-22,2020-01-31,,2020-01-31,3,New Business,Residential developer
5000,5000,a1d1n00000ErZMWAA3,0010Y00000VG7K1QAL,salesforce,2017-06-26,2017-06-30,2018-06-29,,2018-06-29,2,New Business,Residential developer
6000,6000,a1d2o00000YZ0XYAA1,0010Y00000w4qUlQAI,salesforce,2021-09-30,2021-10-18,2022-10-17,,2022-10-17,1,Renewal,Consultant
4984.62,5400,a1d2o00000VyO1yAAF,0010Y00000w4qUlQAI,salesforce,2020-09-18,2020-09-18,2021-10-17,,2021-10-17,1,New Business,Consultant
6000,6000,a1d7U000000QvmzQAC,0010Y00000w4qUlQAI,salesforce,2022-09-22,2022-10-18,2023-06-26,2023-06-26,2023-10-17,1,Renewal,Consultant
6000,6000,a1d7U000000QqGoQAK,0010Y00000w5Fk3QAE,salesforce,2022-09-08,2022-09-12,2023-09-11,,2023-09-11,2,New Business,Residential developer
5000,5000,a1d7U000000RMs1QAG,0010Y00000w5IvTQAU,salesforce,2022-10-20,2022-11-02,2023-11-01,,2023-11-01,1,Renewal,Agent
4000,5000,a1d1n00000D7taFAAR,0010Y00000w5IvTQAU,salesforce,2020-07-14,2020-08-01,2021-11-01,,2021-11-01,1,New Business,Agent
5000,5000,a1d2o00000YZ39cAAD,0010Y00000w5IvTQAU,salesforce,2021-10-31,2021-11-02,2022-11-01,,2022-11-01,1,Renewal,Agent
6000,6000,a1d1n00000ErZfrAAF,0010Y00000w5K6WQAU,salesforce,2020-01-24,2020-01-24,2021-01-23,,2021-01-23,1,Renewal,Residential developer
6000,6000,a1d1n00000ErZgnAAF,0010Y00000w5K6WQAU,salesforce,2019-01-24,2019-01-24,2020-01-23,,2020-01-23,1,Renewal,Residential developer
7750,7750,a1d1n00000ErZVkAAN,0010Y00000w5K6WQAU,salesforce,2018-01-24,2018-01-25,2019-01-24,,2019-01-24,2,New Business,Residential developer
10000,10000,a1d090000002FceAAE,0010Y00000w8ejIQAQ,salesforce,2023-02-15,2023-03-17,2024-03-16,,2024-03-16,3,Renewal,Asset Manager / Investor
10000,10000,a1d7U000000PXTHQA4,0010Y00000w8ejIQAQ,salesforce,2022-03-17,2022-03-17,2023-03-16,,2023-03-16,3,New Business,Asset Manager / Investor
3428.57,4000,a1d2o00000XhjGLAAZ,0010Y00000w8eYFQAY,salesforce,2021-06-23,2021-06-23,2022-08-22,,2022-08-22,1,New Business,Consultant
4000,4000,a1d7U000000QrtwQAC,0010Y00000w8eYFQAY,salesforce,2022-09-13,2022-09-13,2023-09-12,,2023-09-12,1,Renewal,Consultant
5500,5500,a1d1n00000ErZdrAAF,0010Y00000w8EZnQAM,salesforce,2019-11-13,2019-11-17,2020-04-30,2020-04-30,2020-11-16,1,Renewal,Residential developer
5000,5000,a1d2o00000Wc9ajAAB,0010Y00000w8EZnQAM,salesforce,,2017-11-20,2018-11-19,,2018-11-19,1,New Business,Residential developer
6000,6000,a1d1n00000ErZPdAAN,0010Y00000w8EZnQAM,salesforce,2018-11-17,2018-11-17,2019-11-16,,2019-11-16,2,Renewal,Residential developer
6000,6000,a1d7U000000QQJXQA4,0010Y00000w8fb8QAA,salesforce,2022-07-15,2022-07-15,2023-07-14,,2023-07-14,2,New Business,Residential developer
6000,6000,a1d09000000px6AAAQ,0010Y00000w8fb8QAA,salesforce,2023-06-15,2023-07-15,2024-07-14,,2024-07-14,2,Renewal,Residential developer
600,600,a1d09000000poiSAAQ,0010Y00000w8J5OQAU,salesforce,2023-05-02,2023-05-02,2024-05-01,,2024-05-01,1,New Business,Property services company
1800,1800,a1d2o00000Wc7VuAAJ,0010Y00000w8J5OQAU,salesforce,2021-04-15,2021-04-23,2022-04-22,,2022-04-22,1,New Business,Property services company
540,540,a1d7U000000PgyeQAC,0010Y00000w8J5OQAU,salesforce,2022-04-08,2022-04-22,2023-04-21,,2023-04-21,1,New Business,Property services company
4000,4000,a1d2o00000Wc9akAAB,0010Y00000w8KBTQA2,salesforce,,2017-12-31,2018-12-30,,2018-12-30,1,New Business,Agent
5400,5400,a1d1n00000ErZd3AAF,0010Y00000w8KBTQA2,salesforce,2019-12-31,2019-12-31,2020-12-30,,2020-12-30,1,Renewal,Agent
4500,4500,a1d090000002ADFAA2,0010Y00000w8KBTQA2,salesforce,2022-12-06,2022-12-07,2023-12-06,,2023-12-06,1,Renewal,Agent
5400,5400,a1d1n00000ErZdRAAV,0010Y00000w8KBTQA2,salesforce,2018-12-31,2018-12-31,2019-12-30,,2019-12-30,1,Renewal,Agent
4500,4500,a1d7U000000PAsmQAG,0010Y00000w8KBTQA2,salesforce,2021-12-06,2021-12-07,2022-12-06,,2022-12-06,1,New Business,Agent
5000,5000,a1d090000002AYSAA2,0010Y00000w8KXFQA2,salesforce,2022-12-14,2023-01-12,2024-01-11,,2024-01-11,1,Renewal,Agent
5000,5000,a1d7U000000PBBFQA4,0010Y00000w8KXFQA2,salesforce,2022-01-12,2022-01-12,2023-01-11,,2023-01-11,1,New Business,Agent
6000,6000,a1d1n00000ErZfWAAV,0010Y00000w8QteQAE,salesforce,2019-06-26,2019-06-26,2020-06-25,,2020-06-25,1,New Business,Residential developer
5500,5500,a1d1n00000D7OawAAF,0010Y00000w8QteQAE,salesforce,2020-06-23,2020-06-27,2021-06-26,,2021-06-26,1,Renewal,Residential developer
6000,6000,a1d7U000000QT9zQAG,0010Y00000w8QteQAE,salesforce,2022-07-21,2022-06-27,2023-06-26,,2023-06-26,1,Renewal,Residential developer
6000,6000,a1d2o00000XLWSEAA5,0010Y00000w8QteQAE,salesforce,2021-06-10,2021-06-27,2022-06-26,,2022-06-26,1,Renewal,Residential developer
3500,3500,a1d1n00000ErZTdAAN,0010Y00000WbStNQAV,salesforce,2019-09-25,2019-09-18,2020-09-17,,2020-09-17,1,Renewal,Residential developer
6500,6500,a1d1n00000ErZFxAAN,0010Y00000WbStNQAV,salesforce,2017-09-21,2017-09-30,2018-09-29,,2018-09-29,2,New Business,Residential developer
4000,4000,a1d2o00000YYzcjAAD,0010Y00000WbStNQAV,salesforce,2021-09-16,2021-09-19,2022-09-18,,2022-09-18,1,Renewal,Residential developer
6050,6050,a1d7U000000QldTQAS,0010Y00000WbStNQAV,salesforce,2022-08-30,2022-09-19,2023-09-18,,2023-09-18,2,Renewal,Residential developer
1502.94,1120,a1d7U000000PB2IQAW,0010Y00000WbStNQAV,salesforce,2021-12-21,2021-12-21,2022-09-18,,2022-09-18,1,Additional User,Residential developer
3500,3500,a1d2o00000WB0u3AAD,0010Y00000WbStNQAV,salesforce,2020-09-22,2020-09-18,2021-09-17,,2021-09-17,1,Renewal,Residential developer
6000,6000,a1d7U000000Qw45QAC,0010Y00000WbStOQAV,salesforce,2022-09-22,2022-09-22,2023-09-21,,2023-09-21,1,New Business,Property services company
4000,4000,a1d1n00000FdRdFAAV,0010Y00000WbSuzQAF,salesforce,2020-07-28,2020-08-09,2021-08-08,,2021-08-08,2,Renewal,Agent
4000,4000,a1d7U000000QQJ8QAO,0010Y00000WbSuzQAF,salesforce,2022-07-15,2022-08-09,2023-08-08,,2023-08-08,2,Renewal,Agent
4000,4000,a1d1n00000ErZJvAAN,0010Y00000WbSuzQAF,salesforce,2019-08-09,2019-08-09,2020-08-08,,2020-08-08,2,Renewal,Agent
3800,3800,a1d1n00000ErZFpAAN,0010Y00000WbSuzQAF,salesforce,2017-08-09,2017-09-04,2017-09-04,2017-09-04,2018-09-03,1,New Business,Agent
4000,4000,a1d2o00000XmHRhAAN,0010Y00000WbSuzQAF,salesforce,2021-06-29,2021-08-09,2022-08-08,,2022-08-08,2,Renewal,Agent
5250,10500,a1d09000000q7rUAAQ,0010Y00000WbSuzQAF,salesforce,2023-07-31,2023-08-09,2025-08-08,,2025-08-08,3,Renewal,Agent
4000,4000,a1d2o00000Wc9bnAAB,0010Y00000WbSuzQAF,salesforce,,2018-08-06,2019-08-05,,2019-08-05,1,Renewal,Agent
6032.79,3024.66,a1d09000000pmwfAAA,0010Y00000WbSviQAF,salesforce,2023-04-21,2023-04-24,2023-10-23,,2023-10-23,3,Additional User,Government
17250,34500,a1d090000002BfyAAE,0010Y00000WbSviQAF,salesforce,2023-01-04,2022-10-05,2024-10-04,,2024-10-04,8,Renewal,Government
10000,10000,a1d1n00000ErZG0AAN,0010Y00000WbSviQAF,salesforce,2017-09-30,2017-10-01,2018-09-30,,2018-09-30,3,Renewal,Government
10000,10000,a1d1n00000ErZGVAA3,0010Y00000WbSviQAF,salesforce,2019-09-30,2019-09-30,2020-09-27,,2020-09-27,8,Renewal,Government
21000,42000,a1d2o00000Wbs5SAAR,0010Y00000WbSviQAF,salesforce,2020-10-08,2020-10-05,2022-10-04,,2022-10-04,8,Renewal,Government
10000,10000,a1d1n00000ErZGPAA3,0010Y00000WbSviQAF,salesforce,2018-09-22,2018-09-22,2019-09-21,,2019-09-21,8,Renewal,Government
10000,5000,a1d2o00000Wc9alAAB,0010Y00000WbSviQAF,salesforce,,2017-04-01,2017-09-30,,2017-09-30,1,New Business,Government
25436,50872,a1d090000002O7nAAE,0010Y00000WbSwlQAF,salesforce,2023-04-06,2023-04-04,2025-04-03,,2025-04-03,17,Renewal,Residential developer
8528.04,5000,a1d1n00000ErZWtAAN,0010Y00000WbSwlQAF,salesforce,2019-09-16,2019-09-30,2020-04-30,,2020-04-30,2,Additional User,Residential developer
27600,27600,a1d1n00000ErZQPAA3,0010Y00000WbSwlQAF,salesforce,2020-03-26,2020-03-31,2021-03-30,,2021-03-30,9,Renewal,Residential developer
42000,42000,a1d7U000000PbrSQAS,0010Y00000WbSwlQAF,salesforce,2022-03-29,2022-03-31,2023-03-30,,2023-03-30,14,Renewal,Residential developer
35650,35650,a1d2o00000Wc59CAAR,0010Y00000WbSwlQAF,salesforce,2021-03-11,2021-03-31,2022-03-30,,2022-03-30,12,Renewal,Residential developer
2839.78,2124,a1d2o00000XoMZjAAN,0010Y00000WbSwlQAF,salesforce,2021-07-01,2021-07-01,2022-03-30,,2022-03-30,1,Additional User,Residential developer
7479.51,7500,a1d1n00000ErZVJAA3,0010Y00000WbSwlQAF,salesforce,2019-03-18,2019-03-31,2020-03-30,,2020-03-30,2,Additional User,Residential developer
3037.96,657.53,a1d090000002C8HAAU,0010Y00000WbSwlQAF,salesforce,2023-01-11,2023-01-11,2023-03-30,,2023-03-30,1,Additional User,Residential developer
5385.25,3600,a1d1n00000ErZcqAAF,0010Y00000WbSwlQAF,salesforce,2019-08-28,2019-08-31,2020-04-30,,2020-04-30,1,Additional User,Residential developer
2999.99,2038.35,a1d7U000000QUkXQAW,0010Y00000WbSwlQAF,salesforce,2022-07-26,2022-07-26,2023-03-30,,2023-03-30,1,Additional User,Residential developer
2999.97,550.68,a1d090000002CsjAAE,0010Y00000WbSwlQAF,salesforce,2023-01-20,2023-01-23,2023-03-30,,2023-03-30,1,Additional User,Residential developer
2990.29,2531.51,a1d7U000000Pzz1QAC,0010Y00000WbSwlQAF,salesforce,2022-05-26,2022-05-26,2023-03-30,,2023-03-30,1,Additional User,Residential developer
2924.74,617,a1d7U000000PBByQAO,0010Y00000WbSwlQAF,salesforce,2022-01-12,2022-01-13,2022-03-30,,2022-03-30,1,Additional User,Residential developer
1417.01,2771.91,a1d09000000pmybAAA,0010Y00000WbSwlQAF,salesforce,2023-04-21,2023-04-21,2025-04-03,,2025-04-03,1,Additional User,Residential developer
1425,2541.57,a1d09000000pyrHAAQ,0010Y00000WbSwlQAF,salesforce,2023-06-23,2023-06-23,2025-04-03,,2025-04-03,1,Additional User,Residential developer
2832.01,4919.17,a1d09000000q2c0AAA,0010Y00000WbSwlQAF,salesforce,2023-07-10,2023-07-10,2025-04-03,,2025-04-03,2,Additional User,Residential developer
6083.33,4050,a1d1n00000ErZeTAAV,0010Y00000WbSwlQAF,salesforce,2019-08-14,2019-09-01,2020-04-30,,2020-04-30,1,Additional User,Residential developer
7500,7500,a1d1n00000ErZVIAA3,0010Y00000WbSwlQAF,salesforce,2019-02-28,2019-02-28,2020-02-27,,2020-02-27,2,New Business,Residential developer
5400,10800,a1d2o00000Wc7PTAAZ,0010Y00000WbSzaQAF,salesforce,2021-05-06,2021-03-24,2023-03-23,,2023-03-23,1,Renewal,Residential developer
6000,6000,a1d1n00000ErZgrAAF,0010Y00000WbSzaQAF,salesforce,2019-01-30,2019-01-30,2020-01-29,,2020-01-29,1,Renewal,Residential developer
5400,5400,a1d1n00000ErZHVAA3,0010Y00000WbSzaQAF,salesforce,2018-01-30,2018-01-29,2019-01-28,,2019-01-28,1,New Business,Residential developer
6000,6000,a1d1n00000ErZftAAF,0010Y00000WbSzaQAF,salesforce,2020-01-31,2020-01-31,2021-01-30,,2021-01-30,1,Renewal,Residential developer
6000,6000,a1d1n00000ErZg2AAF,0010Y00000xgcC8QAI,salesforce,2017-12-31,2017-12-31,2018-12-30,,2018-12-30,1,New Business,Residential developer
6000,6000,a1d2o00000WbxOnAAJ,0010Y00000xgcC8QAI,salesforce,2020-11-27,2020-12-31,2021-12-30,,2021-12-30,1,Renewal,Residential developer
6000,6000,a1d2o00000Wc9amAAB,0010Y00000xgcC8QAI,salesforce,,2018-12-31,2019-12-30,,2019-12-30,1,Renewal,Residential developer
6000,6000,a1d1n00000ErZflAAF,0010Y00000xgcC8QAI,salesforce,2019-12-31,2019-12-31,2020-12-30,,2020-12-30,1,Renewal,Residential developer
7350,7350,a1d090000002A7gAAE,0010Y00000xgcC8QAI,salesforce,2022-12-05,2022-12-31,2023-12-30,,2023-12-30,2,Renewal,Residential developer
7000,7000,a1d7U000000PBAgQAO,0010Y00000xgcC8QAI,salesforce,2022-01-11,2021-12-31,2022-12-30,,2022-12-30,2,Renewal,Residential developer
2227.12,1800,a1d2o00000Wc59MAAR,0010Y00000xgcC8QAI,salesforce,2021-03-11,2021-03-11,2021-12-30,,2021-12-30,1,Additional User,Residential developer
6000,6000,a1d1n00000ErZfNAAV,0010Y00000xgec3QAA,salesforce,2020-01-13,2020-01-13,2020-04-03,2020-04-03,2021-01-14,1,Renewal,Property services company
4153.85,4500,a1d1n00000ErZYjAAN,0010Y00000xgec3QAA,salesforce,2019-01-14,2018-12-21,2020-01-14,,2020-01-14,1,New Business,Property services company
6000,6000,a1d7U000000PmX5QAK,0010Y00000xgerSQAQ,salesforce,2022-04-22,2022-04-27,2023-04-26,,2023-04-26,1,Renewal,Residential developer
6000,6000,a1d2o00000Wc826AAB,0010Y00000xgerSQAQ,salesforce,2021-04-26,2021-04-27,2022-04-26,,2022-04-26,1,New Business,Residential developer
6000,6000,a1d090000002LZzAAM,0010Y00000xgerSQAQ,salesforce,2023-03-27,2023-04-27,2024-04-26,,2024-04-26,1,Renewal,Residential developer
5000,5000,a1d7U000000RHDzQAO,0010Y00000xhDBMQA2,salesforce,2022-10-17,2022-11-23,2023-11-22,,2023-11-22,2,Renewal,Consultant
4500,4500,a1d2o00000YZ2pLAAT,0010Y00000xhDBMQA2,salesforce,2021-10-27,2021-11-23,2022-11-22,,2022-11-22,2,Renewal,Consultant
6000,6000,a1d2o00000WbskEAAR,0010Y00000xhDBMQA2,salesforce,2020-10-13,2020-11-22,2021-11-21,,2021-11-21,1,Renewal,Consultant
5000,5000,a1d2o00000Wc9aoAAB,0010Y00000xhDBMQA2,salesforce,,2018-11-22,2019-11-21,,2019-11-21,1,Renewal,Consultant
5000,5000,a1d2o00000Wc9anAAB,0010Y00000xhDBMQA2,salesforce,,2017-11-22,2018-11-21,,2018-11-21,1,New Business,Consultant
6000,6000,a1d1n00000ErZfEAAV,0010Y00000xhDBMQA2,salesforce,2019-11-20,2019-11-22,2020-11-21,,2020-11-21,1,Renewal,Consultant
3600,4500,a1d1n00000D6qjCAAR,0010Y00000xwNcqQAE,salesforce,2020-06-02,2020-06-02,2021-02-15,2021-02-15,2021-08-31,1,New Business,Residential developer
3600,4500,a1d2o00000XaVypAAF,0010Y00000xwO6qQAE,salesforce,2021-06-21,2021-07-23,2022-10-22,,2022-10-22,1,Renewal,Residential developer
3600,4500,a1d1n00000ErZUWAA3,0010Y00000xwO6qQAE,salesforce,2020-04-23,2020-04-23,2021-07-22,,2021-07-22,1,New Business,Residential developer
3856.67,5785,a1d7U000000QvogQAC,0010Y00000xwO6qQAE,salesforce,2022-09-22,2022-10-23,2024-04-22,,2024-04-22,1,Renewal,Residential developer
2500,2500,a1d09000000q5zgAAA,0010Y00000xx7mcQAA,salesforce,2023-07-24,2023-07-24,2024-07-23,,2024-07-23,1,New Business,Property services company
4500,4500,a1d2o00000YRaodAAD,0010Y00000xx8CyQAI,salesforce,2021-08-03,2021-08-10,2022-08-09,,2022-08-09,1,New Business,Property services company
4650,4650,a1d090000002BxsAAE,0010Y00000xxFnUQAU,salesforce,2023-01-09,2022-12-31,2023-12-30,,2023-12-30,1,Renewal,Agent
4400,4400,a1d7U000000PB0MQAW,0010Y00000xxFnUQAU,salesforce,2021-12-17,2021-12-31,2022-12-30,,2022-12-30,1,Renewal,Agent
4000,4000,a1d2o00000Wbz3lAAB,0010Y00000xxFnUQAU,salesforce,2020-12-18,2020-12-31,2021-12-30,,2021-12-30,1,Renewal,Agent
6000,6000,a1d1n00000ErZPAAA3,0010Y00000xxFnUQAU,salesforce,2019-12-31,2019-12-31,2020-12-30,,2020-12-30,2,Renewal,Agent
4000,4000,a1d1n00000ErZWcAAN,0010Y00000xxFnUQAU,salesforce,2018-12-31,2018-12-31,2019-12-30,,2019-12-30,1,Renewal,Agent
6000,6000,a1d2o00000Wc9apAAB,0010Y00000xxFnUQAU,salesforce,,2017-12-31,2018-12-30,,2018-12-30,1,New Business,Agent
5400,5400,a1d1n00000ErZdmAAF,0010Y00000xXys6QAC,salesforce,2020-04-21,2020-04-15,2021-04-14,,2021-04-14,1,Renewal,Residential developer
5400,5400,a1d1n00000ErZdcAAF,0010Y00000xXys6QAC,salesforce,2019-04-10,2019-04-08,2020-04-07,,2020-04-07,1,Plan Upsell,Residential developer
4628.57,5400,a1d2o00000VXcWqAAL,0010Y00000xxZlvQAE,salesforce,2020-09-10,2020-09-10,2020-12-17,2020-12-17,2021-11-09,1,New Business,Residential developer
9900,9900,a1d7U000000RA5EQAW,0010Y00000YEihQQAT,salesforce,2022-10-10,2022-10-14,2023-10-13,,2023-10-13,4,Renewal,Residential developer
9000,9000,a1d2o00000YZ145AAD,0010Y00000YEihQQAT,salesforce,2021-10-05,2021-10-14,2022-10-13,,2022-10-13,4,Renewal,Residential developer
9000,9000,a1d2o00000WbsyEAAR,0010Y00000YEihQQAT,salesforce,2020-10-14,2020-10-14,2021-10-13,,2021-10-13,4,New Business,Residential developer
81700,81700,a1d1n00000ErZL9AAN,0010Y00000YEiTTQA1,salesforce,2018-04-25,2018-08-14,2019-08-13,,2019-08-13,41,New Business,Property services company
64050,74725,a1d2o00000VrNraAAF,0010Y00000YEiTTQA1,salesforce,2020-09-16,2020-08-14,2021-10-13,,2021-10-13,21,Renewal,Property services company
46410,46410,a1d7U000000RCPJQA4,0010Y00000YEiTTQA1,salesforce,2022-10-12,2022-10-14,2023-10-13,,2023-10-13,13,Renewal,Property services company
69760,69760,a1d1n00000ErZLjAAN,0010Y00000YEiTTQA1,salesforce,2019-08-14,2019-08-14,2020-08-13,,2020-08-13,30,Renewal,Property services company
44200,44200,a1d2o00000YZ2M9AAL,0010Y00000YEiTTQA1,salesforce,2021-10-21,2021-10-14,2022-10-13,,2022-10-13,13,Renewal,Property services company
1638.92,1145,a1d2o00000Wc2OPAAZ,0010Y00000YEiTTQA1,salesforce,2021-02-01,2021-02-01,2021-10-13,,2021-10-13,1,Additional User,Property services company
5000,5000,a1d1n00000ErZb6AAF,0010Y00000YEiTTQA1,salesforce,2017-07-27,2017-07-27,2018-07-26,,2018-07-26,1,New Business,Property services company
5280,5280,a1d1n00000ErZckAAF,0010Y00000YEiV5QAL,salesforce,2019-05-30,2019-05-31,2019-09-13,2019-09-13,2020-05-30,1,New Business,Property services company
5000,5000,a1d1n00000ErZGcAAN,0010Y00000YEiVZQA1,salesforce,2017-11-14,2017-10-30,2018-10-29,,2018-10-29,1,New Business,Residential developer
1577.81,1500,a1d2o00000YZ4QjAAL,0010Y00000YEiVZQA1,salesforce,2021-11-17,2021-11-17,2022-10-29,,2022-10-29,1,Additional User,Residential developer
5000,5000,a1d1n00000ErZGRAA3,0010Y00000YEiVZQA1,salesforce,2017-10-31,2017-10-30,2018-10-29,,2018-10-29,1,New Business,Residential developer
